student_id,day_of_week,meal_time,meal_type,is_weekend,class_day,assignment_deadline,temperature,humidity,windspeed,rain,airquality,rising_time,sleeping_time,mess_duration
ch24btech11050,1,2,1,0,0,0,37.356681434445456,62.8521483829336,0.0,0.0,147.15722388620526,303.105325468561,1327.027360698322,56
ch24btech11050,1,2,1,0,0,0,33.62548573312843,61.985908577117264,0.39702331800060664,0.39702331800060664,150.7059339171051,303.8365002560721,1326.0523336544434,56
ee24btech11043,3,1,0,0,0,1,28.747223877338527,87.75184239148739,0.0,0.0,98.01543197235999,506.51557573411833,1429.610671933904,38
ee24btech11043,3,1,0,0,0,1,27.62386373720333,86.65960489264066,0.0,0.0,99.22247665927009,509.1437152641022,1426.7179315579633,38
ee24btech11043,3,1,0,0,0,1,30.163052682142162,85.16546642833192,0.0,0.0,102.66438523930782,505.61964683697454,1427.5612869791917,38
ee24btech11043,3,1,0,0,0,1,33.476928592886644,81.95257472749523,1.5734546092814872,1.5734546092814872,97.72582372267888,504.92774484522425,1423.6267580757092,38
ee24btech11043,3,1,0,0,0,1,31.19066988832685,85.4955595324862,0.0,0.0,98.20413132204972,509.16121341552895,1427.8743915495033,38
ee24btech11043,3,1,0,0,0,1,26.645151935546743,87.13582300031695,0.8421871182042361,0.8421871182042361,98.47366458574193,507.5323516114091,1425.2593895302398,38
ee24btech11043,3,1,0,0,0,1,30.738604733889495,84.6216237936179,0.0,0.0,98.01095783441826,507.7849397841889,1432.693910031732,38
ee24btech11043,3,1,0,0,0,1,31.08838847977221,83.79378018992962,1.3538997959456185,1.3538997959456185,98.07299472375202,510.68123368033605,1428.602507479027,38
ee24btech11043,3,1,0,0,0,1,26.261856821338352,85.84766771655448,0.8293201946251705,0.8293201946251705,100.19496584376401,508.3327936469206,1427.2031876802978,38
ee24btech11043,3,1,0,0,0,1,31.141523884369693,86.76384940732873,0.0,0.0,101.44627773323113,511.80456471847555,1429.505168776866,38
me24btech11029,3,0,0,0,0,0,32.3820691795604,44.263485221606096,0.0,0.0,94.28298529124163,362.1862493060345,1327.2185785918148,17
me24btech11029,3,0,0,0,0,0,30.73771237316642,50.971365228923226,1.1924227952263688,1.1924227952263688,95.50295152445467,365.023124582166,1329.0121581109352,17
me24btech11029,3,0,0,0,0,0,37.61782035507385,45.7650928386765,0.9308068716544594,0.9308068716544594,93.67766262858697,361.89780588118515,1329.3026193289115,17
me24btech11029,3,0,0,0,0,0,32.2936007931732,47.41778151185589,0.0,0.0,93.6272574688924,359.69253504601926,1331.2894199791403,17
me24btech11029,3,0,0,0,0,0,33.07423572383049,50.625889017555025,0.0,0.0,93.22347966297697,363.66419573490475,1328.0435757439013,17
me24btech11029,3,0,0,0,0,0,33.0476394226097,48.51406506438591,1.0758913500411766,1.0758913500411766,92.49386886367331,361.9262999236102,1328.6055069142872,17
me24btech11029,3,0,0,0,0,0,34.41328269659166,50.45552982147001,0.0,0.0,96.49600108302333,366.1482799813634,1330.2231724338212,17
me24btech11029,3,0,0,0,0,0,37.9414264088548,51.370704874041515,0.3355458391334424,0.3355458391334424,93.01939201293966,363.12769446246665,1331.262846000231,17
me24btech11029,3,0,0,0,0,0,32.01643145427119,45.34399488283476,0.0,0.0,95.24531995337009,363.9035391694339,1330.4228288301601,17
me24btech11029,3,0,0,0,0,0,33.79519816584586,50.067434763915855,0.0,0.0,92.34898039347966,358.8632167295921,1328.1876579382686,17
ai23btech11007,2,2,0,0,0,0,31.29965881968288,88.39895748555865,1.9042500370099613,1.9042500370099613,105.7144907898934,362.4500665487823,1407.2130732142723,39
ai23btech11007,2,2,0,0,0,0,29.32035156731107,84.99637268153546,0.0,0.0,105.62112711240613,360.858782589418,1405.6299881458767,39
ai23btech11007,2,2,0,0,0,0,30.41216225247287,85.15555572408859,1.4385037217330596,1.4385037217330596,103.96457690406035,359.44783563332896,1405.1141660525277,39
ai23btech11007,2,2,0,0,0,0,32.2469346751292,81.92189614627961,0.0,0.0,104.9292593473497,363.8090540486055,1407.8162544876338,39
ai23btech11007,2,2,0,0,0,0,29.5465250882171,87.3101426806885,0.0,0.0,103.48558944375809,358.4145410066104,1408.0927041511914,39
ai23btech11007,2,2,0,0,0,0,30.380650044169723,80.67824714648616,0.5829870866514412,0.5829870866514412,105.65627038458197,361.71011315184097,1406.972752453366,39
ai23btech11007,2,2,0,0,0,0,30.19522720779151,87.68559940531577,0.0,0.0,102.10160106580243,359.77155381215914,1408.02217129636,39
ai23btech11007,2,2,0,0,0,0,30.85032169936141,82.91264497445763,0.0,0.0,105.50720841102883,361.5470035446131,1408.539855556421,39
ai23btech11007,2,2,0,0,0,0,31.544238490876566,88.52936118037992,0.0,0.0,106.92460783624598,360.4406246361241,1402.1047061081592,39
ai23btech11007,2,2,0,0,0,0,32.23105659784384,86.54053064723772,0.0,0.0,105.59681606116213,360.63882157836747,1407.8211723434927,39
cs22btech11047,3,1,0,0,0,0,36.86033183482005,61.164279132920875,17.143622854596323,17.143622854596323,83.99732759006476,582.115401763953,1331.097324353507,49
cs22btech11047,3,1,0,0,0,0,27.668270367186956,57.52078979602845,16.644935816886548,16.644935816886548,84.09914015671187,580.0815910340209,1327.4315318012082,49
cs22btech11047,3,1,0,0,0,0,32.6504405524845,56.479436547304,16.794243982089096,16.794243982089096,87.81404511593956,584.0543557430613,1331.074292589542,49
cs22btech11047,3,1,0,0,0,0,30.256351086410994,55.61909941004291,18.79761848342201,18.79761848342201,85.71413740697406,583.331604270905,1328.6307398744686,49
cs22btech11047,3,1,0,0,0,0,32.21448322959357,61.32874976214124,17.605563861227697,17.605563861227697,87.08690262640629,580.0243608465703,1328.1592905442856,49
cs22btech11047,3,1,0,0,0,0,34.74695789228353,60.47222387581725,19.274194582807965,19.274194582807965,87.2831200250577,584.8229311890135,1328.5326603818512,49
cs22btech11047,3,1,0,0,0,0,35.38080827518014,60.543169829838035,17.205143015208726,17.205143015208726,84.50627594251662,583.5219972230432,1324.957290060401,49
cs22btech11047,3,1,0,0,0,0,35.4746523845322,59.72922847984717,18.624385281300995,18.624385281300995,83.39451491447298,582.2038793015674,1331.3431450670407,49
cs22btech11047,3,1,0,0,0,0,35.45580826059623,60.23408690286628,18.112774512435273,18.112774512435273,86.68989391496673,579.1575370736033,1327.005897348685,49
cs22btech11047,3,1,0,0,0,0,32.637353087654525,58.5630136405559,16.62382701000221,16.62382701000221,83.68330825671639,580.709349997313,1325.6036607487135,49
ma23btech11015,1,1,1,0,0,0,33.23229589060519,56.458400321505195,0.0,0.0,110.37657426331509,466.2254745937008,1346.9327051280152,33
ma23btech11015,1,1,1,0,0,0,33.628934930402544,54.00412517477675,0.0,0.0,111.76471748100536,470.3598128666594,1348.046113918649,33
ma23btech11015,1,1,1,0,0,0,30.712836250273877,55.03233285607096,1.0743903186889505,1.0743903186889505,111.05507228432276,471.6935579950513,1350.258853761223,33
ma23btech11015,1,1,1,0,0,0,32.78970854432598,61.80445804481514,0.2760749070739795,0.2760749070739795,106.92943621289794,468.5531855823743,1347.8490873610813,33
ma23btech11015,1,1,1,0,0,0,30.517709378224016,55.7956417476816,0.0,0.0,109.0882368903339,470.01176682389485,1347.3575920216167,33
ma23btech11015,1,1,1,0,0,0,33.255700372292615,51.77455732810401,0.0,0.0,113.5749158277224,471.9851214879844,1347.3891895620804,33
ma23btech11015,1,1,1,0,0,0,30.111908866463743,54.90061904260843,0.0,0.0,111.39488828124027,468.75279387965423,1345.2879796856112,33
ma23btech11015,1,1,1,0,0,0,29.216194377804488,53.602754292029395,0.0,0.0,113.02285639713736,471.1151650087019,1346.946206892807,33
ma23btech11015,1,1,1,0,0,0,28.195252480647625,56.0362360832481,0.0,0.0,109.93421741466527,474.20909203369365,1346.8194691565784,33
ma23btech11015,1,1,1,0,0,0,30.087977274715556,53.93908082816901,0.0,0.0,109.33383028392105,471.47234883250803,1348.5001107077196,33
ce22btech11035,6,2,0,1,1,0,28.67373963632727,86.06121986401646,14.156286416990655,14.156286416990655,171.99492631360465,340.9377458423468,1399.5542319842484,61
ce22btech11035,6,2,0,1,1,0,26.613257924918756,85.00520258458566,11.504216696248614,11.504216696248614,173.1437510288877,342.94974715596385,1402.1170684050376,61
ce22btech11035,6,2,0,1,1,0,28.004746329679346,86.87925085352268,13.439990698242552,13.439990698242552,168.80541947038427,344.4479289331507,1405.6153001915243,61
ce22btech11035,6,2,0,1,1,0,27.45186462882913,85.23008496556237,15.31488697394889,15.31488697394889,172.58634708494526,343.9996529464611,1403.8399076700975,61
ce22btech11035,6,2,0,1,1,0,26.351012155009645,87.19864276212672,13.121729297100876,13.121729297100876,168.59799445207727,340.85460568615764,1404.8799966784115,61
ce22btech11035,6,2,0,1,1,0,30.57673257077783,90.38204553522608,13.124970555915096,13.124970555915096,167.27689515845262,343.8769027833394,1402.213838623865,61
ce22btech11035,6,2,0,1,1,0,30.92877045388223,84.1760581840027,13.262562202884991,13.262562202884991,171.7225047957648,342.57539979885945,1406.3322061666017,61
ce22btech11035,6,2,0,1,1,0,30.567828604255283,87.93259304436559,11.557947852886798,11.557947852886798,168.64092457535466,342.08947238852903,1404.593920802642,61
ce22btech11035,6,2,0,1,1,0,28.336651666427663,81.57922309187488,13.467992021340283,13.467992021340283,168.13040073016103,344.1063667734145,1403.1369090852565,61
ce22btech11035,6,2,0,1,1,0,28.460197636886917,86.01933974249741,13.369915515926136,13.369915515926136,168.17376673416183,346.52746188032404,1404.292360338217,61
ee23btech11024,0,2,1,0,0,0,25.913112522860512,81.35854784802581,0.0,0.0,111.91598555203973,462.5082800486332,1413.5285937804988,53
ee23btech11024,0,2,1,0,0,0,28.868725024821888,79.40471292844785,0.0,0.0,109.210394736368,464.90532836871955,1413.4867886855543,53
ee23btech11024,0,2,1,0,0,0,28.378722646710454,77.32595265011196,1.8933769079974712,1.8933769079974712,113.80004062990858,463.8388652092466,1417.6140762865725,53
ee23btech11024,0,2,1,0,0,0,33.727354027390575,80.82465873858492,0.23735964659512382,0.23735964659512382,113.57471755134561,465.21984666648444,1418.2676256673237,53
ee23btech11024,0,2,1,0,0,0,30.2136639583707,83.96496908909722,0.0,0.0,113.57297100032719,464.21416231921637,1414.160395805624,53
ee23btech11024,0,2,1,0,0,0,28.66994908748092,80.6078395827579,0.0,0.0,115.02703979843436,462.8451182651097,1417.7090884821318,53
ee23btech11024,0,2,1,0,0,0,27.956240612352563,82.01788574399187,0.0,0.0,114.55328968715108,462.7674182648227,1417.0694772847148,53
ee23btech11024,0,2,1,0,0,0,30.042072308493662,83.15449957964738,1.5876682820069,1.5876682820069,110.79635961273713,464.9227688821707,1414.4101766570145,53
ee23btech11024,0,2,1,0,0,0,26.207981893578168,85.84368738713654,0.0,0.0,113.95991293263167,464.2605095662891,1414.012910891542,53
ee23btech11024,0,2,1,0,0,0,30.318734858367275,78.79616302351101,0.0,0.0,114.83410830166184,465.2421564869707,1414.5573166195738,53
ch24btech11022,3,2,0,0,0,0,20.508138258864808,64.04130980806298,7.37910242618746,7.37910242618746,195.99543477192466,590.8077781640508,1320.0225535312293,34
ch24btech11022,3,2,0,0,0,0,21.559377544909943,65.35506201193262,8.934447021413192,8.934447021413192,196.14524302265673,596.1857226154549,1320.2066107782293,34
ch24btech11022,3,2,0,0,0,0,19.00606626053049,67.17040436387694,8.98687453922242,8.98687453922242,194.06591645184014,596.8311359340335,1317.815693321875,34
ch24btech11022,3,2,0,0,0,0,23.91057770543759,61.298127920236944,6.395736426265621,6.395736426265621,193.0707685067389,594.3038320090584,1320.0251411536574,34
ch24btech11022,3,2,0,0,0,0,23.182283311865785,67.24704894316976,7.808426416094148,7.808426416094148,193.89796816695076,595.3210721921921,1321.6358484721131,34
ch24btech11022,3,2,0,0,0,0,21.55945920980736,66.23605919526449,7.693545540557346,7.693545540557346,192.97005297382282,595.9523913116915,1322.3240945409661,34
ch24btech11022,3,2,0,0,0,0,20.82414767738777,64.87164237516508,6.955057620961682,6.955057620961682,196.3738241624845,593.6386572774945,1319.8187417130612,34
ch24btech11022,3,2,0,0,0,0,25.439869712739544,66.79055098673888,7.327107402340417,7.327107402340417,194.7404271891696,594.4640042406434,1323.9885416729935,34
ch24btech11022,3,2,0,0,0,0,22.415217384133065,67.71882955189703,7.617203060451627,7.617203060451627,196.01455100284124,594.9707286517233,1321.0403741788136,34
ch24btech11022,3,2,0,0,0,0,21.147834510298257,67.99557463894457,6.901093841530174,6.901093841530174,191.46953959721623,592.953360811895,1326.0710335826595,34
ce22btech11029,4,0,1,0,0,0,34.145016976941186,42.60346432460578,0.2924970778233907,0.2924970778233907,70.84129358579786,471.2747150798516,1407.5065188371811,20
ce22btech11029,4,0,1,0,0,0,28.98702521142171,43.22600355491744,0.2707195455433401,0.2707195455433401,69.68374675837855,466.961030290212,1409.7234990218142,20
ce22btech11029,4,0,1,0,0,0,32.57838519261271,43.15058120086428,0.5177116331215204,0.5177116331215204,68.48279560849069,469.7502455209943,1408.8247023674166,20
ce22btech11029,4,0,1,0,0,0,27.999169921683986,45.036332123792526,0.0,0.0,72.3340397318641,473.9296358450908,1407.6651972278269,20
ce22btech11029,4,0,1,0,0,0,29.591258589291186,43.336369991719124,0.0,0.0,69.60520608085423,471.7727379973156,1410.7231718009941,20
ce22btech11029,4,0,1,0,0,0,31.305733500469906,43.864384127545264,0.0,0.0,70.988219793579,469.407488578706,1410.5255056705903,20
ce22btech11029,4,0,1,0,0,0,30.185477150497082,44.35925866142684,0.0,0.0,69.79123112673938,468.53240076023593,1408.4870618072819,20
ce22btech11029,4,0,1,0,0,0,30.788677092731238,46.491065696413585,0.0,0.0,70.91929106157758,476.04507339525014,1409.6368874862303,20
ce22btech11029,4,0,1,0,0,0,29.223481357657125,41.402307843160834,0.5725969328731579,0.5725969328731579,72.91190980656742,469.59677617324706,1409.5194900970246,20
ce22btech11029,4,0,1,0,0,0,27.105558745905945,45.82535495019391,1.8899519650229806,1.8899519650229806,69.8208191956914,470.00481108740865,1408.4773608826615,20
ee23btech11023,6,2,0,1,1,0,45.24736333115585,57.050196473033246,9.029805222675607,9.029805222675607,108.91623998699707,540.1983855509174,1333.4883409686288,48
ee23btech11023,6,2,0,1,1,0,41.36055380767829,51.0639113823893,10.063480454862217,10.063480454862217,110.8804643983951,537.3382393778955,1334.9963704880258,48
ee23btech11023,6,2,0,1,1,0,42.894235473491115,51.674416626037655,10.11040523875546,10.11040523875546,111.18692801916768,539.7525756898918,1334.6186070911301,48
ee23btech11023,6,2,0,1,1,0,43.72012554569108,51.251094991692945,11.375941748707056,11.375941748707056,109.0357237299802,539.0566129689463,1332.8771195570166,48
ee23btech11023,6,2,0,1,1,0,42.93372697104922,53.42177372824942,10.155659602828644,10.155659602828644,110.41426706815277,536.6544544693278,1336.315310442612,48
ee23btech11023,6,2,0,1,1,0,40.899028028550006,48.3846436416994,9.571672744425502,9.571672744425502,111.45847011064754,539.1001209048889,1335.0896683973808,48
ee23btech11023,6,2,0,1,1,0,44.63574048632998,51.109000666880945,9.893196338852958,9.893196338852958,107.71012143106692,539.6524574210097,1334.728345977248,48
ee23btech11023,6,2,0,1,1,0,43.34356891247617,51.56071255968634,10.28360241794896,10.28360241794896,108.396279442366,536.8856733608017,1332.01771037396,48
ee23btech11023,6,2,0,1,1,0,42.71375786311689,51.38580820079956,10.674597693409602,10.674597693409602,109.07597077636656,540.0419252062561,1335.6341718844646,48
ee23btech11023,6,2,0,1,1,0,42.66738016959821,51.36567197283023,11.637347373410751,11.637347373410751,110.7173209474159,540.3940316797492,1332.0234393632095,48
bt22btech11015,2,1,1,0,0,0,41.897549456906425,39.8508722898493,1.599620785679405,1.599620785679405,76.52868693008298,424.954731480737,1358.2821631035424,47
bt22btech11015,2,1,1,0,0,0,37.07290032988601,42.38416277936481,0.0,0.0,76.28418650552857,427.9707457494826,1359.7047008729726,47
bt22btech11015,2,1,1,0,0,0,39.363536425127805,41.905879884193396,0.0,0.0,74.09891929356836,427.45976052631835,1361.3243351200736,47
bt22btech11015,2,1,1,0,0,0,37.47576578519195,44.23619333649038,0.0,0.0,77.89675817858281,426.3126786211229,1358.1338421050598,47
bt22btech11015,2,1,1,0,0,0,34.660413155712305,42.38925816352465,0.240073425965033,0.240073425965033,75.15710925023222,426.48161357087736,1361.5166773871426,47
bt22btech11015,2,1,1,0,0,0,34.607555718666546,38.63421322418245,1.1268465748070369,1.1268465748070369,75.62186484073894,427.7891075565847,1359.4653775655204,47
bt22btech11015,2,1,1,0,0,0,36.50375201843888,40.489317307334375,0.0,0.0,76.54557783045196,425.8188297822237,1358.9448698059518,47
bt22btech11015,2,1,1,0,0,0,37.21613843636772,40.27692778965049,0.0,0.0,80.10094671910528,428.15662914321643,1360.2317919923385,47
bt22btech11015,2,1,1,0,0,0,42.87892426711404,41.339867923252335,0.0,0.0,74.87273085293073,425.39598398944094,1360.6781470300089,47
bt22btech11015,2,1,1,0,0,0,39.92980163700449,43.015890725547564,1.5856666151882686,1.5856666151882686,74.77292979446445,425.54201908405537,1359.646920452797,47
ma25btech11031,1,2,0,0,0,1,35.944633119895734,53.26875150241533,0.0,0.0,128.69845988265973,298.4286502944019,1319.7178276551772,42
ma25btech11031,1,2,0,0,0,1,33.09379006567619,53.27406503169052,0.0,0.0,131.76949095836906,297.56021046640717,1318.9273537152196,42
ma25btech11031,1,2,0,0,0,1,34.49060141721579,52.91716515225714,0.0,0.0,129.7460818714074,301.30227476332726,1317.4181119707175,42
ma25btech11031,1,2,0,0,0,1,38.98025304766933,54.51824936591633,0.0034594547755822692,0.0034594547755822692,130.19936909529858,297.08880289053485,1320.3361308285996,42
ma25btech11031,1,2,0,0,0,1,31.939111730621768,51.759271047846006,0.8848188887310166,0.8848188887310166,131.0613037486138,301.6541622556759,1322.3626335788958,42
ma25btech11031,1,2,0,0,0,1,35.28042467291152,49.98306182758636,0.0,0.0,131.70252960141963,300.8303253612415,1318.0765710578316,42
ma25btech11031,1,2,0,0,0,1,37.590538611997424,54.18623933818024,1.163049725881404,1.163049725881404,128.10803720206397,304.7722573413041,1317.8468274892673,42
ma25btech11031,1,2,0,0,0,1,36.29983324912138,53.64741568210872,1.31677001544383,1.31677001544383,130.4931730199757,302.21470040614514,1323.5958571050453,42
ma25btech11031,1,2,0,0,0,1,37.97102630602736,55.54391793605374,0.09235793378178328,0.09235793378178328,131.7529331189859,302.02068083342516,1319.4876226068404,42
ma25btech11031,1,2,0,0,0,1,34.79367759123115,48.04125695133207,0.6062491262572653,0.6062491262572653,129.85931762057757,299.6541289391441,1316.5586715692948,42
ee24btech11002,4,2,0,0,0,0,37.70389012169663,84.6548141979193,0.8122211043502855,0.8122211043502855,60.9831622978038,401.8713738901195,1400.087109113994,37
ee24btech11002,4,2,0,0,0,0,36.716532844903185,85.06894010328722,0.0,0.0,60.591508364745415,402.15861772299957,1403.8853259316454,37
ee24btech11002,4,2,0,0,0,0,37.5636751896016,81.83375708079699,0.0,0.0,63.52455292916672,402.92919415633844,1402.047864378701,37
ee24btech11002,4,2,0,0,0,0,34.66657124671559,84.68232029178819,0.0,0.0,60.315078094813295,401.83185715164126,1403.956905526135,37
ee24btech11002,4,2,0,0,0,0,38.0816808892098,87.22935833409974,0.0,0.0,60.99484007331304,404.1410948882352,1402.5565877455308,37
ee24btech11002,4,2,0,0,0,0,37.08548069685655,89.02774241309305,0.47273449090335146,0.47273449090335146,61.64130274159106,402.2212030215548,1403.4225616051933,37
ee24btech11002,4,2,0,0,0,0,36.62230280383153,86.8203267963462,1.5992271167008747,1.5992271167008747,63.181858969380215,405.23062827132213,1406.5345793157967,37
ee24btech11002,4,2,0,0,0,0,39.989767346954146,84.20657023530866,0.0,0.0,63.78803621300148,401.35643220594756,1402.626795709762,37
ee24btech11002,4,2,0,0,0,0,35.966213273112885,87.37854335857136,0.0,0.0,61.2009606830556,404.49232059864556,1405.3549276788556,37
ee24btech11002,4,2,0,0,0,0,38.9126281405633,86.6783182298276,0.0,0.0,60.02757760888511,406.86080860574776,1403.2269501480291,37
ai24btech11009,5,0,0,1,1,1,28.278826413951748,53.22726760058761,2.063190982700435,2.063190982700435,200.8011449945681,463.5362872368823,1384.6986439194288,13
ai24btech11009,5,0,0,1,1,1,27.375357988923163,53.03245669827261,0.0,0.0,200.51985687683893,458.28099197095196,1390.952741935858,13
ai24btech11009,5,0,0,1,1,1,23.734069878279076,53.85904465581619,1.119088872796071,1.119088872796071,200.10739905739547,462.30489375156367,1391.2447187458556,13
ai24btech11009,5,0,0,1,1,1,26.382425814438545,52.09435068783953,0.036138476810021934,0.036138476810021934,199.9191705680006,455.55691247228594,1386.6937236586728,13
ai24btech11009,5,0,0,1,1,1,29.581217822015233,53.5744649147625,0.0,0.0,198.37405798912062,456.88759895416985,1387.3036103017207,13
ai24btech11009,5,0,0,1,1,1,22.027162150378828,55.16955457999969,0.0,0.0,198.81339914979173,461.2013981989634,1389.4790914557207,13
ai24btech11009,5,0,0,1,1,1,25.288952231159833,56.27306326921581,0.8793150156057943,0.8793150156057943,199.32031019169594,460.8750222733452,1386.6303555192708,13
ai24btech11009,5,0,0,1,1,1,27.988886259088634,53.438344535515306,0.0,0.0,197.48278236079443,461.20377833400374,1388.9329677275714,13
ai24btech11009,5,0,0,1,1,1,25.433628020176958,56.972890474034095,0.512228654765381,0.512228654765381,199.93552575089308,459.0272246578934,1385.3724004650696,13
ai24btech11009,5,0,0,1,1,1,27.28404485369998,55.496259670544305,1.7329034395737968,1.7329034395737968,199.40704467357247,457.76839207987393,1390.666087266774,13
cs24btech11036,6,2,0,1,1,0,35.989583538519696,73.20793694714752,12.72535407176427,12.72535407176427,122.7405521634477,559.3844583769184,1346.726896757116,50
cs24btech11036,6,2,0,1,1,0,33.63521404761905,69.97860740131262,11.572255802530165,11.572255802530165,124.83633885967659,561.2769332463407,1347.5015527183782,50
cs24btech11036,6,2,0,1,1,0,34.18918252303253,75.4321513508419,12.918447459736289,12.918447459736289,122.80922950185261,564.3005324739181,1348.7129904098183,50
